Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733606,5286.299805,6271.27002,4225.990234,12887.950195,11446.660156,1260.319946,27668,11642.099609,858.4,6739.200195,2999.850098,3332.1,2684.78,1525.560059,4977.399902,28215.859375,60109
733607,5376.399902,6382.649902,4299.359863,12803.700195,11496.570312,1260.680054,28100,11895.299805,881.02,6827.299805,3075.209961,3406.76,2778.37,1509.98999,4915.299805,28169.769531,59988
733611,5364.200195,6442.790039,4327.259766,13184.959961,11602.5,1277,28230,11610.099609,863.47,6922.299805,3058.949951,3384.99,2846.12,1561.22998,5075.899902,27592.240234,59647
733612,5449.899902,6536.089844,4408.740234,13312.929688,11632.379883,1282.189941,28841,11934.900391,880.57,7058.200195,3144.820068,3505.69,2837.85,1591.76001,5161.600098,27644.75,59421
733613,5362.299805,6440.700195,4347.990234,13603.30957,11349.280273,1252.540039,28665,11675.099609,857.33,7056.899902,3107.219971,3512.8,2910.29,1626.140015,5188.399902,27644.75,57434
733614,5352.600098,6436.709961,4377.180176,13334.759766,11370.69043,1257.76001,28661,11589.900391,858.29,7015,3059.560059,3402.38,2865.1,1597.930054,5028.899902,27084.769531,57199
733617,5312.600098,6351.149902,4324.450195,13353.780273,11131.080078,1234.369995,28369,11484.599609,850.31,6968.899902,2999.77002,3410.15,2903.01,1598.290039,4989.899902,26732.839844,56869
733618,5319.200195,6398.799805,4320.490234,13159.450195,11397.55957,1263.199951,28278,11683.799805,851.63,6993.299805,2991.169922,3370.04,2850.31,1567.199951,4923.299805,27318.640625,58043
733619,5420.700195,6460.120117,4400.549805,13367.790039,11583.69043,1284.26001,28415,11817.900391,865.95,7108.899902,3030.25,3396.63,2836.67,1577.699951,5008.700195,27474.039062,59998
733620,5411.899902,6479.560059,4392.359863,13376.80957,11378.019531,1267.380005,28331,11881.299805,867.44,7141.200195,2994.379883,3394.64,2775.72,1594.670044,5052.600098,27501.019531,59505
733624,5320.200195,6349.810059,4280.629883,12933.179688,11284.150391,1249.01001,27826,11447.599609,847.15,7078.200195,2947.030029,3362.18,2741.74,1543.050049,4957.600098,26487.759766,55609
733625,5454.5,6518.700195,4386.350098,12914.660156,11615.769531,1284.880005,28753,11751.400391,876.59,7190.799805,3048.459961,3442.31,2690.75,1535.540039,4882,26990.189453,56471
733626,5486.100098,6561.390137,4448.330078,13254.889648,11656.070312,1289.189941,29014,11774.400391,886.52,7209.299805,3124.040039,3438.82,2719.37,1578.709961,5018.100098,27342.390625,57542
733627,5477.5,6543.490234,4457.430176,13124.990234,11431.429688,1266.069946,29154,11717.5,881.35,7182.100098,3046.810059,3427.07,2727.58,1564,5030,26986.980469,57018
733628,5489.200195,6561.649902,4491.850098,13168.410156,11734.320312,1296.319946,29089,11799.900391,885.01,7262.100098,3068.439941,3334.12,2605.72,1568.719971,5037.600098,27132.789062,56584
733631,5541.799805,6609.629883,4538.490234,13430.910156,11782.349609,1305.319946,29557,12047.700195,900.26,7337.700195,3103.959961,3327.91,2470.07,1581.089966,5069.299805,26943.689453,54720
733632,5534.5,6585.870117,4518.47998,13303.599609,11642.469727,1289.589966,29380,11996.099609,894,7301.799805,3117.139893,3345.18,2457.2,1577.119995,5090.299805,26636.550781,54503
733633,5448.600098,6422.189941,4402.970215,13023.049805,11532.959961,1285.829956,28758,11695.400391,868.81,7193.5,3043.620117,3287.93,2446.3,1562.719971,4995.899902,26877.070312,54573
733634,5497.5,6442.209961,4420.910156,12956.799805,11615.929688,1292.930054,28778,11606.799805,874.73,7206.5,3054.429932,3298.12,2437.08,1572.189941,5039,27247.449219,55138
733638,5450.200195,6432.879883,4448.839844,13165.450195,11479.389648,1278.599976,28867,11677.5,875.27,7231.399902,3074.449951,3355.05,2319.87,1567.709961,5043.5,26777.480469,53327
733639,5320.399902,6282.430176,4332.790039,12865.049805,11348.549805,1266.689941,28257,11335.299805,838,7115.200195,3002.399902,3326.11,2344.47,1541.410034,4930.399902,26732.109375,53639
733640,5371.799805,6317.799805,4365.870117,12851.69043,11417.429688,1274.540039,28148,11379.900391,842.44,7100,3000.52002,3312.55,2523.28,1540.709961,4997.5,26865.039062,55377
733641,5370.200195,6236.959961,4304.609863,12752.209961,11430.209961,1277.719971,27758,11217.400391,837.07,7000.5,2970.909912,3268.81,2431.72,1512.589966,4949.600098,26534.970703,55935
733642,5505.600098,6342.419922,4400.450195,12666.040039,11628.05957,1292.199951,28090,11497.299805,865.02,7094.100098,3028.22998,3296.67,2405.23,1496.910034,5010.200195,26875.449219,55850
733645,5505.600098,6296.950195,4355.870117,12878.660156,11386.25,1266.839966,27900,11327.099609,852.2,7062.600098,3003.929932,3302.57,2413.37,1502.109985,5090.100098,26416.619141,54477
733646,5470.700195,6340.52002,4368.549805,12778.709961,11412.870117,1271.51001,27977,11419.900391,860.71,7093.700195,3025.139893,3255.97,2350.08,1490.25,5082.299805,26071.460938,54359
733647,5528.200195,6321.029785,4373.080078,12752.959961,11502.509766,1281.660034,27958,11479.599609,862.93,7086.600098,3033.669922,3243.99,2342.15,1493.920044,5087.799805,26131.349609,55519
733648,5601.200195,6420.540039,4461.490234,12768.25,11715.179688,1300.680054,28625,11662.599609,876.74,7190.399902,3091.800049,3267.94,2350.14,1474.150024,5143.299805,26444.119141,56382
733649,5636.600098,6422.299805,4482.600098,13072.870117,11543.959961,1282.829956,28789,11707.299805,870.86,7238.700195,3136,3292.69,2397.37,1474.23999,5215.5,26290.990234,55680
733653,5620.700195,6518.470215,4539.069824,12609.469727,11516.919922,1277.579956,29208,11903.900391,889.36,7298.600098,3211.590088,3341.41,2304.89,1407.140015,5195,26522.759766,54404
733654,5499.700195,6467.490234,4447.129883,12689.589844,11532.879883,1274.97998,29061,11849.099609,880.75,7256.600098,3165.330078,3293.98,2276.67,1426.890015,5130.5,26467.789062,53527
733655,5362.100098,6279.569824,4304.009766,12557.660156,11188.230469,1236.829956,28233,11480.099609,850.53,7084.600098,3066.149902,3222.59,2277.41,1426.430054,5050.899902,26151.630859,51409
733656,5240.700195,6127.439941,4196.660156,12212.230469,11220.959961,1242.310059,27567,11139.700195,825.01,6976.600098,3002.389893,3143.92,2202.45,1404.380005,4949.5,25904.179688,51940
733659,5446.299805,6263.740234,4340.180176,12624.459961,11510.740234,1267.790039,28429,11554.200195,855.95,7177.399902,3134.47998,3275.08,2143.42,1476.650024,5126.299805,26232.560547,50718
733660,5415.600098,6233.410156,4293.339844,12400.650391,11230.730469,1224.51001,28263,11350,846.6,7189.5,3103.850098,3276.56,2145.78,1454.5,5041.899902,25629.789062,48435
733661,5366.200195,6210.319824,4283.660156,12346.629883,11268.919922,1232.040039,28064,11180.799805,840.33,7121.399902,3055.379883,3213.54,2150.76,1464.97998,4961.399902,25622.910156,49633
733662,5318.399902,6178.899902,4249.069824,12102.5,11433.709961,1249.050049,27942,11136.5,827.66,7071.299805,3021.060059,3131.6,2078.98,1443.23999,4871.5,25552.490234,51270
